loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type
15000.0,15000.0, 36 months,0.1048,487.37,B,B5,3 years,RENT,53125.73,Source Verified,Current,debt_consolidation,MD,15.71,1,685,689,1,8,1,3429.78,83.9,18,Individual
18000.0,18000.0, 36 months,0.1384,613.8,C,C4,10+ years,RENT,58746.92,Source Verified,Current,credit_card,MD,21.55,0,683,687,0,9,0,8992.82,46.4,20,Individual
10000.0,10000.0, 60 months,0.218,275.05,E,E5,2 years,MORTGAGE,61133.11,Source Verified,Fully Paid,debt_consolidation,NY,20.54,0,716,720,0,10,0,60536.43,40.0,23,Individual
12000.0,12000.0, 36 months,0.1379,408.89,C,C5,2 years,MORTGAGE,28191.67,Not Verified,Charged Off,small_business,AZ,25.99,2,713,717,0,15,0,50425.87,55.0,23,Individual
7500.0,7500.0, 60 months,0.2445,217.74,F,F2,10+ years,OWN,59703.93,Verified,Current,debt_consolidation,PA,9.44,0,711,715,1,12,0,13992.72,27.6,23,Individual
35000.0,35000.0, 60 months,0.1195,777.74,C,C2,3 years,OTHER,70295.31,Source Verified,Current,debt_consolidation,GA,4.54,0,700,704,1,11,0,2051.21,56.0,22,Individual
5000.0,5000.0, 60 months,0.0721,99.49,A,A5,10+ years,MORTGAGE,20575.07,Verified,Current,small_business,MA,17.85,0,736,740,3,12,0,8679.79,55.4,20,Individual
7500.0,7500.0, 36 months,0.1227,250.06,B,B1,10+ years,MORTGAGE,91001.55,Source Verified,Fully Paid,debt_consolidation,NC,14.51,0,667,671,0,8,0,7356.68,85.6,16,Individual
15000.0,15000.0, 36 months,0.2496,596.1,F,F5,3 years,MORTGAGE,93816.73,Not Verified,Fully Paid,debt_consolidation,IN,12.88,0,741,745,0,13,0,18391.41,28.3,19,Joint App
25000.0,25000.0, 36 months,0.109,817.27,B,B5,< 1 year,MORTGAGE,63056.85,Verified,Fully Paid,debt_consolidation,GA,10.93,1,728,732,1,8,0,200000.0,23.5,20,Joint App
12000.0,12000.0, 36 months,0.2117,453.14,E,E2,2 years,RENT,24179.89,Not Verified,Fully Paid,car,MA,25.93,2,647,651,5,9,0,5524.62,54.8,17,Individual
20000.0,20000.0, 36 months,0.2405,785.19,E,E3,10+ years,RENT,36706.51,Source Verified,Fully Paid,debt_consolidation,TX,17.06,1,682,686,0,16,0,10605.35,51.1,27,Individual
18000.0,18000.0, 36 months,0.0979,579.06,B,B4,10+ years,OWN,13421.42,Verified,Current,debt_consolidation,VA,36.74,0,656,660,3,18,0,934.63,66.4,34,Individual
18000.0,18000.0, 36 months,0.079,563.26,A,A2,5 years,MORTGAGE,43712.41,Verified,Current,home_improvement,VA,15.94,0,686,690,1,14,0,2949.36,54.0,26,Individual
25000.0,25000.0, 36 months,0.1592,877.96,D,D1,2 years,MORTGAGE,31316.9,Not Verified,Charged Off,debt_consolidation,IN,12.71,1,711,715,3,13,1,22534.06,71.2,20,Individual
5000.0,5000.0, 36 months,0.0832,157.42,B,B4,< 1 year,MORTGAGE,52011.88,Verified,Current,home_improvement,FL,25.51,0,675,679,2,11,0,2473.86,63.0,24,Individual
30000.0,30000.0, 36 months,0.1699,1069.43,D,D2,2 years,RENT,98803.9,Source Verified,Current,other,MD,34.02,1,702,706,2,13,1,884.17,98.6,20,Individual
20000.0,20000.0, 36 months,0.1477,691.07,C,C2,10+ years,MORTGAGE,40078.85,Source Verified,Fully Paid,debt_consolidation,NJ,14.02,1,661,665,0,15,0,100514.42,67.5,25,Individual
30000.0,30000.0, 36 months,0.1395,1024.61,C,C3,2 years,RENT,69332.48,Not Verified,Fully Paid,debt_consolidation,CA,24.96,0,752,756,1,5,0,11175.29,50.2,14,Individual
20000.0,20000.0, 36 months,0.1387,682.29,D,D1,1 year,MORTGAGE,51402.93,Verified,Current,debt_consolidation,WA,7.88,0,723,727,1,9,0,7467.88,48.4,18,Individual
25000.0,25000.0, 60 months,0.111,544.8,B,B1,10+ years,RENT,31497.16,Not Verified,Current,other,OH,15.99,0,676,680,1,12,0,4324.92,52.3,25,Individual
10000.0,10000.0, 60 months,0.107,215.95,C,C2,9 years,MORTGAGE,126184.79,Source Verified,Fully Paid,small_business,MA,9.17,0,721,725,2,11,0,8511.02,76.5,24,Joint App
10000.0,10000.0, 60 months,0.1126,218.72,B,B3,7 years,RENT,89007.47,Not Verified,Fully Paid,debt_consolidation,WA,21.63,1,717,721,0,13,1,11180.69,47.9,27,Individual
10000.0,10000.0, 36 months,0.1082,326.52,B,B2,6 years,MORTGAGE,27857.98,Source Verified,Charged Off,credit_card,AZ,16.32,0,631,635,4,11,0,21319.44,50.1,17,Individual
7500.0,7500.0, 36 months,0.1278,251.89,C,C5,10+ years,MORTGAGE,70904.11,Source Verified,Fully Paid,debt_consolidation,OH,12.68,0,695,699,1,11,1,4404.12,57.5,28,Individual
18000.0,18000.0, 60 months,0.1809,457.97,D,D5,10+ years,RENT,47833.23,Not Verified,Fully Paid,debt_consolidation,PA,26.3,1,713,717,0,20,0,3847.02,81.5,31,Individual
7500.0,7500.0, 60 months,0.096,157.89,B,B3,5 years,RENT,73683.32,Source Verified,Late (31-120 days),credit_card,MN,8.47,0,693,697,1,7,0,3006.41,46.1,16,Individual
5000.0,5000.0, 60 months,0.1322,114.34,C,C2,3 years,OWN,24229.61,Not Verified,Fully Paid,other,MD,34.61,0,758,762,4,10,0,11859.83,47.7,20,Individual
20000.0,20000.0, 36 months,0.1484,691.77,D,D3,10+ years,MORTGAGE,43958.17,Source Verified,Fully Paid,debt_consolidation,IL,22.8,0,731,735,0,9,0,23933.25,60.4,19,Individual
25000.0,25000.0, 36 months,0.0962,802.18,B,B2,2 years,MORTGAGE,66985.49,Not Verified,Charged Off,debt_consolidation,GA,25.89,0,677,681,1,10,0,29634.81,47.7,20,Individual
20000.0,20000.0, 60 months,0.1139,438.71,B,B2,7 years,MORTGAGE,28208.54,Not Verified,Fully Paid,home_improvement,TX,28.27,0,635,639,0,8,1,14812.87,46.6,20,Individual
20000.0,20000.0, 36 months,0.23,774.23,F,F5,10+ years,RENT,63283.56,Not Verified,Charged Off,debt_consolidation,NY,24.98,0,717,721,0,8,0,6233.74,67.7,23,Individual
15000.0,15000.0, 36 months,0.1823,544.0,D,D4,9 years,MORTGAGE,44314.69,Not Verified,Charged Off,debt_consolidation,TN,3.76,0,627,631,2,15,0,12886.32,75.2,20,Individual
25000.0,25000.0, 36 months,0.0997,806.35,C,C1,9 years,RENT,55622.71,Verified,Charged Off,debt_consolidation,NY,4.98,0,706,710,0,7,0,9599.57,81.5,10,Individual
15000.0,15000.0, 36 months,0.1122,492.61,C,C1,10+ years,OWN,99879.6,Verified,Fully Paid,moving,MN,9.99,0,695,699,4,17,0,27138.5,50.4,26,Individual
35000.0,35000.0, 36 months,0.0653,1073.16,A,A3,10+ years,MORTGAGE,274827.92,Not Verified,Fully Paid,debt_consolidation,IL,14.49,0,653,657,0,13,0,10316.32,40.2,19,Individual
7500.0,7500.0, 36 months,0.1323,253.54,C,C1,5 years,RENT,56771.16,Verified,Fully Paid,debt_consolidation,IL,28.87,1,637,641,0,12,0,44068.09,71.2,23,Individual
20000.0,20000.0, 36 months,0.1214,665.63,C,C5,9 years,MORTGAGE,48391.96,Source Verified,Fully Paid,debt_consolidation,MA,6.65,0,674,678,1,13,0,77002.57,60.0,21,Individual
18000.0,18000.0, 36 months,0.121,598.72,C,C4,10+ years,RENT,172596.87,Verified,Charged Off,other,MO,10.1,0,666,670,0,10,0,18235.63,75.6,16,Individual
15000.0,15000.0, 36 months,0.1166,495.79,B,B2,8 years,RENT,106951.6,Source Verified,Current,educational,IN,13.21,0,710,714,0,6,0,1282.04,14.0,17,Joint App
18000.0,18000.0, 36 months,0.0878,570.58,A,A2,10+ years,MORTGAGE,157284.27,Verified,Fully Paid,wedding,AZ,18.76,0,649,653,4,12,0,4672.68,71.0,26,Individual
25000.0,25000.0, 60 months,0.0936,523.38,B,B5,9 years,RENT,62501.59,Verified,Fully Paid,debt_consolidation,VA,22.27,0,757,761,4,5,1,5847.45,89.3,14,Individual
25000.0,25000.0, 36 months,0.2441,986.2,F,F1,5 years,MORTGAGE,88419.1,Source Verified,Current,house,IN,9.94,0,629,633,1,8,0,13613.22,73.8,22,Individual
7500.0,7500.0, 36 months,0.1257,251.15,C,C2,10+ years,MORTGAGE,55770.77,Source Verified,Fully Paid,debt_consolidation,FL,30.68,0,724,728,0,9,0,6024.18,69.0,19,Individual
10000.0,10000.0, 36 months,0.1633,353.18,C,C1,6 years,OTHER,56043.68,Verified,Fully Paid,debt_consolidation,TX,22.23,0,716,720,2,12,0,3789.93,67.8,18,Individual
5000.0,5000.0, 36 months,0.0703,154.44,A,A5,7 years,MORTGAGE,57890.12,Verified,Fully Paid,small_business,CA,20.01,0,732,736,0,8,0,7767.2,3.1,19,Individual
7500.0,7500.0, 36 months,0.0936,239.74,A,A2,8 years,OWN,69552.92,Verified,Fully Paid,small_business,IL,19.19,0,620,624,3,10,0,3896.21,81.0,24,Individual
10000.0,10000.0, 36 months,0.181,362.02,D,D3,4 years,RENT,56650.36,Not Verified,Late (31-120 days),credit_card,NC,6.09,0,678,682,0,16,1,946.54,37.1,25,Individual
18000.0,18000.0, 36 months,0.1284,605.13,C,C4,10+ years,MORTGAGE,124637.37,Not Verified,Current,debt_consolidation,MA,17.04,0,672,676,0,10,0,38343.42,27.6,19,Individual
15000.0,15000.0, 36 months,0.1203,498.42,C,C1,1 year,RENT,76521.44,Not Verified,Fully Paid,house,MO,18.62,0,699,703,1,15,0,12375.84,68.8,29,Individual
20000.0,20000.0, 36 months,0.1117,656.37,B,B1,10+ years,RENT,61136.95,Source Verified,Fully Paid,debt_consolidation,AZ,24.5,1,716,720,0,7,2,29715.41,49.0,20,Individual
15000.0,15000.0, 36 months,0.1582,526.03,D,D1,10+ years,MORTGAGE,59682.18,Source Verified,Charged Off,medical,NY,24.2,1,692,696,0,8,0,1225.29,13.9,21,Individual
15000.0,15000.0, 60 months,0.0942,314.44,B,B1,5 years,RENT,41978.06,Source Verified,Current,major_purchase,CO,29.63,2,684,688,2,11,0,2741.91,43.2,20,Individual
7500.0,7500.0, 36 months,0.1099,245.5,B,B5,3 years,RENT,28259.6,Not Verified,Current,debt_consolidation,PA,20.15,0,713,717,0,12,3,2847.06,43.2,21,Individual
20000.0,20000.0, 60 months,0.1264,451.38,C,C5,5 years,RENT,98766.54,Verified,Fully Paid,debt_consolidation,GA,8.29,2,734,738,0,11,1,142.86,46.0,14,Individual
20000.0,20000.0, 60 months,0.0941,419.13,B,B5,10+ years,RENT,98476.13,Not Verified,Fully Paid,debt_consolidation,PA,27.42,0,670,674,0,5,1,17635.02,3.3,16,Individual
10000.0,10000.0, 60 months,0.0954,210.2,B,B5,< 1 year,RENT,27883.87,Source Verified,Charged Off,debt_consolidation,CO,31.45,0,654,658,3,10,0,1942.9,69.1,21,Individual
10000.0,10000.0, 60 months,0.1197,222.29,C,C2,6 years,RENT,28248.7,Verified,Fully Paid,home_improvement,WA,22.79,0,771,775,0,9,0,2340.38,40.7,26,Individual
10000.0,10000.0, 36 months,0.1767,359.89,D,D5,3 years,RENT,82454.54,Source Verified,Fully Paid,debt_consolidation,IN,31.27,3,751,755,1,8,0,18507.0,37.8,12,Individual
20000.0,20000.0, 36 months,0.1705,713.6,D,D2,10+ years,OWN,44706.27,Verified,Default,debt_consolidation,CO,20.23,0,697,701,1,8,0,6233.62,27.7,19,Individual
20000.0,20000.0, 60 months,0.1097,434.51,C,C3,5 years,RENT,29911.95,Verified,Current,debt_consolidation,MO,14.58,0,745,749,0,9,0,3714.48,77.6,24,Individual
15000.0,15000.0, 36 months,0.0627,458.16,A,A5,10+ years,RENT,20687.71,Not Verified,Fully Paid,credit_card,IL,13.74,0,773,777,1,14,0,45890.34,41.8,26,Individual
10000.0,10000.0, 36 months,0.0945,320.09,B,B3,5 years,RENT,41054.29,Source Verified,Current,debt_consolidation,PA,7.13,3,646,650,1,10,0,7389.9,3.4,23,Individual
7500.0,7500.0, 36 months,0.2744,307.96,G,G5,4 years,RENT,58592.41,Verified,Default,debt_consolidation,VA,16.46,0,663,667,0,13,0,6546.39,0.0,24,Individual
5000.0,5000.0, 36 months,0.139,170.64,C,C3,4 years,RENT,45726.49,Verified,Fully Paid,debt_consolidation,NJ,8.28,0,714,718,5,3,0,6746.28,21.0,12,Individual
5000.0,5000.0, 36 months,0.1595,175.65,D,D4,10+ years,MORTGAGE,24445.2,Source Verified,Fully Paid,debt_consolidation,NY,37.58,0,707,711,4,12,0,4756.65,80.0,24,Individual
10000.0,10000.0, 36 months,0.1106,327.65,A,A3,10+ years,OWN,38063.07,Source Verified,Fully Paid,moving,TN,10.98,0,699,703,3,8,2,5429.4,78.8,13,Individual
7500.0,7500.0, 60 months,0.1508,178.73,C,C2,2 years,MORTGAGE,75587.5,Verified,Fully Paid,house,GA,26.75,2,684,688,0,15,0,6741.23,48.4,27,Joint App
15000.0,15000.0, 36 months,0.0907,477.49,A,A1,9 years,OWN,140058.72,Not Verified,Charged Off,debt_consolidation,NC,6.21,1,640,644,1,15,0,2025.38,28.5,26,Individual
12000.0,12000.0, 36 months,0.1145,395.42,C,C3,3 years,MORTGAGE,55710.97,Source Verified,Fully Paid,debt_consolidation,PA,14.51,0,718,722,0,14,0,1199.15,82.7,22,Individual
12000.0,12000.0, 36 months,0.1795,433.55,E,E1,7 years,RENT,100678.52,Source Verified,Current,debt_consolidation,FL,16.27,0,666,670,1,12,0,200000.0,56.1,26,Individual
15000.0,15000.0, 36 months,0.2449,592.37,F,F4,7 years,MORTGAGE,83499.39,Source Verified,Fully Paid,debt_consolidation,MN,15.48,1,724,728,0,7,0,18014.5,31.9,18,Individual
18000.0,18000.0, 36 months,0.1344,610.32,C,C4,6 years,MORTGAGE,38235.08,Source Verified,Fully Paid,medical,IL,17.69,3,693,697,3,11,0,21426.08,61.6,24,Individual
18000.0,18000.0, 36 months,0.1276,604.39,C,C2,7 years,RENT,95089.55,Verified,Charged Off,small_business,PA,25.6,0,698,702,1,9,0,67434.18,69.2,17,Individual
10000.0,10000.0, 60 months,0.2421,288.87,F,F2,10+ years,OWN,106360.02,Verified,Charged Off,debt_consolidation,MN,31.4,0,714,718,2,10,0,2490.57,88.6,17,Individual
20000.0,20000.0, 60 months,0.1439,469.4,D,D3,1 year,OTHER,40517.98,Source Verified,Fully Paid,major_purchase,MO,20.09,0,684,688,3,15,0,3081.41,62.8,29,Individual
30000.0,30000.0, 36 months,0.0599,912.55,A,A5,10+ years,MORTGAGE,54755.07,Source Verified,Fully Paid,wedding,PA,16.43,0,667,671,1,13,0,4790.26,37.8,31,Individual
10000.0,10000.0, 60 months,0.1264,225.67,C,C4,6 years,RENT,38594.71,Not Verified,Default,debt_consolidation,NC,9.87,0,702,706,0,9,0,20434.8,40.6,22,Individual
5000.0,5000.0, 36 months,0.0926,159.6,B,B1,4 years,RENT,25483.58,Source Verified,Fully Paid,house,PA,17.04,0,745,749,1,8,0,11159.65,77.8,17,Joint App
25000.0,25000.0, 36 months,0.1225,833.33,C,C5,2 years,MORTGAGE,100094.96,Verified,Current,major_purchase,WA,6.67,0,678,682,0,18,0,29494.26,41.8,28,Individual
30000.0,30000.0, 60 months,0.118,664.34,C,C4,10+ years,RENT,141728.05,Not Verified,Current,debt_consolidation,IL,16.35,1,664,668,3,12,0,28163.37,16.0,19,Individual
5000.0,5000.0, 36 months,0.1548,174.51,C,C3,8 years,RENT,52214.52,Verified,Current,small_business,MN,37.32,1,693,697,2,14,0,21409.24,55.2,29,Individual
5000.0,5000.0, 36 months,0.1106,163.84,B,B4,10+ years,RENT,39313.22,Not Verified,Current,debt_consolidation,CO,32.09,0,667,671,0,14,0,4189.96,62.8,22,Individual
20000.0,20000.0, 36 months,0.1143,658.89,B,B2,4 years,MORTGAGE,102825.4,Source Verified,Fully Paid,debt_consolidation,PA,20.67,0,702,706,0,12,2,17577.4,93.1,19,Individual
10000.0,10000.0, 36 months,0.1341,338.91,C,C1,5 years,MORTGAGE,109717.92,Source Verified,Fully Paid,major_purchase,MO,26.27,0,692,696,0,10,0,26219.57,46.8,18,Joint App
30000.0,30000.0, 36 months,0.19,1099.64,E,E1,10+ years,MORTGAGE,32219.24,Not Verified,Fully Paid,car,PA,13.41,0,641,645,0,13,0,2347.42,46.4,26,Individual
10000.0,10000.0, 36 months,0.1811,362.06,D,D2,10+ years,RENT,58930.06,Verified,Current,debt_consolidation,CO,11.31,1,726,730,2,9,0,13998.7,10.8,24,Individual
25000.0,25000.0, 36 months,0.1202,830.62,B,B5,10+ years,OWN,177665.57,Verified,Current,debt_consolidation,TX,11.45,0,662,666,3,5,0,328.75,46.4,15,Joint App
5000.0,5000.0, 36 months,0.2724,204.77,F,F2,10+ years,MORTGAGE,161587.35,Source Verified,Fully Paid,credit_card,IL,16.4,2,654,658,0,13,0,6453.65,65.9,19,Individual
10000.0,10000.0, 36 months,0.2194,381.57,E,E1,10+ years,MORTGAGE,31117.81,Not Verified,Fully Paid,debt_consolidation,TX,26.34,1,734,738,0,4,3,7029.87,66.0,14,Joint App
35000.0,35000.0, 60 months,0.1,743.67,B,B3,8 years,MORTGAGE,23508.7,Verified,Fully Paid,credit_card,CA,8.99,0,638,642,0,14,0,16114.46,73.2,22,Individual
10000.0,10000.0, 60 months,0.07,198.0,A,A5,8 years,MORTGAGE,66876.98,Source Verified,Current,debt_consolidation,MD,22.87,0,653,657,1,7,1,5496.48,44.9,14,Individual
7500.0,7500.0, 36 months,0.1778,270.31,D,D4,10+ years,OWN,83099.97,Not Verified,Charged Off,home_improvement,CA,25.0,0,690,694,0,11,0,6464.35,88.9,21,Individual
25000.0,25000.0, 36 months,0.1454,860.99,D,D3,10+ years,MORTGAGE,83416.45,Not Verified,Charged Off,debt_consolidation,AZ,19.81,0,696,700,0,9,0,121142.34,54.7,21,Individual
7500.0,7500.0, 36 months,0.2596,302.01,F,F5,9 years,MORTGAGE,75140.87,Verified,Current,debt_consolidation,NC,12.7,0,757,761,0,11,0,4703.21,98.3,25,Individual
5000.0,5000.0, 36 months,0.2027,186.51,E,E1,2 years,MORTGAGE,64226.69,Source Verified,Fully Paid,major_purchase,TN,21.4,0,685,689,0,10,0,4813.82,85.0,20,Individual
10000.0,10000.0, 36 months,0.1631,353.12,C,C1,10+ years,RENT,41996.12,Source Verified,Charged Off,credit_card,VA,19.54,1,679,683,1,12,0,10823.1,59.3,27,Individual
18000.0,18000.0, 36 months,0.1255,602.59,C,C3,7 years,RENT,37052.35,Source Verified,Fully Paid,debt_consolidation,PA,23.86,0,742,746,2,6,0,18067.26,1.0,13,Joint App
18000.0,18000.0, 60 months,0.0729,358.9,A,A5,10+ years,MORTGAGE,87767.5,Verified,Current,home_improvement,IN,27.57,0,645,649,0,11,0,8617.35,52.0,21,Joint App
25000.0,25000.0, 36 months,0.1022,809.23,B,B4,10+ years,RENT,35483.25,Verified,Fully Paid,debt_consolidation,IN,8.58,0,660,664,2,8,0,4538.39,73.7,24,Individual
15000.0,15000.0, 36 months,0.1196,497.94,C,C4,< 1 year,RENT,19922.1,Not Verified,Current,debt_consolidation,IN,21.53,0,725,729,0,9,0,6548.87,72.4,23,Individual
12000.0,12000.0, 36 months,0.1369,408.3,C,C2,7 years,MORTGAGE,59061.71,Verified,Current,debt_consolidation,IL,22.89,1,667,671,2,14,0,7622.5,48.1,27,Individual
12000.0,12000.0, 60 months,0.1351,276.2,C,C3,10+ years,MORTGAGE,64303.14,Not Verified,Fully Paid,debt_consolidation,VA,21.83,0,692,696,4,9,0,1262.37,37.9,20,Joint App
25000.0,25000.0, 36 months,0.1853,910.52,D,D5,< 1 year,MORTGAGE,171822.01,Verified,Fully Paid,debt_consolidation,TN,22.05,0,731,735,1,14,0,8998.38,10.5,22,Individual
18000.0,18000.0, 60 months,0.1108,392.09,B,B3,10+ years,RENT,55276.48,Verified,Current,small_business,CA,15.3,0,696,700,1,11,0,4537.42,31.3,15,Individual
25000.0,25000.0, 36 months,0.1328,845.73,C,C4,9 years,RENT,24444.49,Source Verified,Fully Paid,wedding,TN,9.58,2,763,767,2,10,0,1334.12,13.6,22,Joint App
35000.0,35000.0, 60 months,0.0577,672.94,A,A5,< 1 year,RENT,112602.13,Source Verified,Fully Paid,debt_consolidation,TN,5.67,0,701,705,1,14,1,5825.32,50.3,24,Individual
10000.0,10000.0, 36 months,0.1182,331.26,C,C1,5 years,OWN,52597.13,Verified,Charged Off,vacation,IL,26.41,0,661,665,3,17,0,54857.47,42.8,25,Individual
15000.0,15000.0, 36 months,0.1949,553.53,D,D1,< 1 year,RENT,49222.1,Not Verified,Charged Off,debt_consolidation,TN,18.15,1,730,734,0,5,0,18545.65,20.5,15,Individual
18000.0,18000.0, 60 months,0.1713,448.61,D,D5,< 1 year,RENT,26957.07,Verified,Current,debt_consolidation,OH,20.94,0,657,661,0,12,0,10954.45,41.1,20,Individual
7500.0,7500.0, 36 months,0.31,322.51,G,G3,10+ years,RENT,73552.17,Source Verified,Fully Paid,debt_consolidation,PA,19.33,0,767,771,5,10,0,41949.92,100.0,19,Individual
5000.0,5000.0, 36 months,0.0877,158.47,B,B3,10+ years,OWN,59501.72,Not Verified,Current,home_improvement,NC,16.65,0,680,684,0,7,0,4785.1,19.6,18,Individual
25000.0,25000.0, 60 months,0.1629,611.82,C,C1,3 years,MORTGAGE,56823.01,Not Verified,Fully Paid,credit_card,AZ,26.63,0,756,760,1,11,0,4647.16,34.3,21,Individual
15000.0,15000.0, 36 months,0.0858,474.1,B,B1,1 year,RENT,95094.15,Verified,Charged Off,other,FL,15.59,0,695,699,5,3,1,130150.36,44.1,15,Individual
15000.0,15000.0, 36 months,0.1234,500.67,C,C4,< 1 year,RENT,102260.24,Not Verified,Current,home_improvement,GA,23.84,0,664,668,5,9,0,17139.7,53.0,12,Individual
15000.0,15000.0, 36 months,0.2166,570.25,E,E5,10+ years,OWN,65669.26,Not Verified,Fully Paid,renewable_energy,MA,17.24,3,728,732,0,11,0,6230.2,68.4,24,Individual
20000.0,20000.0, 36 months,0.185,728.04,D,D3,9 years,RENT,74841.09,Not Verified,Current,major_purchase,IL,0.39,0,767,771,2,11,0,11886.92,44.3,23,Individual
7500.0,7500.0, 36 months,0.2202,286.49,E,E4,2 years,MORTGAGE,66714.17,Verified,Fully Paid,house,MA,13.15,0,735,739,3,16,2,4112.24,66.9,30,Individual
15000.0,15000.0, 36 months,0.0713,464.05,B,B3,10+ years,MORTGAGE,147735.85,Not Verified,Current,credit_card,CO,26.97,0,671,675,2,9,1,1169.6,37.0,24,Individual
15000.0,15000.0, 36 months,0.2014,558.54,E,E1,10+ years,MORTGAGE,31444.44,Not Verified,Charged Off,debt_consolidation,NY,10.63,0,721,725,1,11,1,6595.81,71.1,29,Individual
25000.0,25000.0, 36 months,0.0528,752.44,A,A5,10+ years,MORTGAGE,28242.3,Verified,Fully Paid,credit_card,CA,23.4,0,620,624,1,15,0,40427.23,17.5,24,Individual
15000.0,15000.0, 36 months,0.1893,549.29,E,E2,6 years,RENT,26553.86,Verified,Fully Paid,debt_consolidation,CO,20.76,1,745,749,1,9,0,12453.82,93.1,15,Individual
30000.0,30000.0, 36 months,0.0998,967.67,B,B5,10+ years,OWN,73894.28,Verified,Current,debt_consolidation,PA,18.75,1,709,713,2,13,0,3239.88,27.5,23,Individual
12000.0,12000.0, 36 months,0.0683,369.61,B,B2,10+ years,MORTGAGE,50613.35,Source Verified,Fully Paid,debt_consolidation,WA,19.46,0,640,644,0,11,0,11011.79,71.4,19,Individual
35000.0,35000.0, 36 months,0.145,1204.73,C,C4,1 year,OWN,27896.19,Source Verified,Late (31-120 days),small_business,TN,23.05,0,705,709,2,4,0,4000.64,24.2,11,Individual
25000.0,25000.0, 36 months,0.2612,1008.83,F,F2,10+ years,RENT,48238.72,Source Verified,Fully Paid,major_purchase,NY,20.41,0,708,712,3,10,0,6582.72,32.6,21,Individual
15000.0,15000.0, 36 months,0.0943,480.0,A,A2,10+ years,RENT,197685.03,Verified,Fully Paid,home_improvement,PA,9.81,1,758,762,1,10,0,31057.57,40.7,22,Individual
12000.0,12000.0, 60 months,0.084,245.62,B,B4,8 years,RENT,70016.53,Source Verified,Current,home_improvement,OH,26.94,0,714,718,3,14,0,15410.17,11.9,25,Individual
12000.0,12000.0, 60 months,0.1955,314.91,E,E5,7 years,MORTGAGE,131264.46,Source Verified,Charged Off,debt_consolidation,TX,33.12,2,724,728,0,13,0,6201.99,74.5,20,Individual
20000.0,20000.0, 36 months,0.1458,689.18,C,C4,3 years,RENT,24785.71,Not Verified,Current,debt_consolidation,GA,7.38,0,731,735,0,6,0,28157.53,31.8,15,Individual
15000.0,15000.0, 36 months,0.1169,496.01,B,B1,10+ years,OWN,64551.26,Not Verified,Fully Paid,debt_consolidation,MA,14.15,0,713,717,2,8,0,8654.92,81.1,19,Individual
12000.0,12000.0, 36 months,0.1502,416.12,C,C1,6 years,MORTGAGE,73690.68,Not Verified,Fully Paid,credit_card,MO,30.99,2,717,721,0,10,0,23399.62,65.8,17,Individual
18000.0,18000.0, 36 months,0.1173,595.55,B,B2,8 years,MORTGAGE,82059.54,Verified,Fully Paid,debt_consolidation,CO,13.55,0,702,706,1,14,0,14249.84,58.2,24,Individual
20000.0,20000.0, 60 months,0.2133,544.77,E,E4,2 years,MORTGAGE,46543.99,Verified,Fully Paid,moving,MA,22.07,0,745,749,0,10,0,6357.57,0.0,13,Joint App
5000.0,5000.0, 36 months,0.1631,176.55,D,D4,2 years,MORTGAGE,97927.12,Verified,Default,debt_consolidation,FL,17.11,0,621,625,0,13,0,3934.28,55.0,27,Joint App
5000.0,5000.0, 36 months,0.141,171.14,C,C4,10+ years,RENT,72772.71,Source Verified,Current,debt_consolidation,IN,29.08,0,701,705,0,8,1,1393.73,49.8,21,Individual
